SightingDate	fullLocation	StateText	2013
3/23/14 10:00	Bemidji, Minnesota	Minnesota	14435
3/24/13 01:00	Springdale, Arkansas	Arkansas	75229
3/24/14 22:00	Reynoldsville, Pennsylvania	Pennsylvania	2742
3/24/14 23:00	Las Vegas, Nevada	Nevada	603488
3/27/13 21:00	Gulf Shores, Alabama	Alabama	10765
3/27/14 21:16	Concord, North Carolina	North Carolina	83506
3/27/14 22:00	Monterey, California	California	28294
3/28/14 11:03	Bethel, Alaska	Alaska	6363
3/28/14 14:00	Corpus Christi, Texas	Texas	316381
3/29/14 01:00	Houston, Texas	Texas	2195914
3/29/14 10:50	Des Moines, Iowa	Iowa	207510
3/29/14 21:30	North Little Rock, Arkansas	Arkansas	66075
3/29/14 22:00	De Pere, Wisconsin	Wisconsin	24359
3/29/14 23:30	EL Cajon, California	California	102211
3/3/13 18:30	Bethel, Alaska	Alaska	6363
3/3/13 20:00	Zion, Illinois	Illinois	24339
3/3/14 22:55	Sunrise, Florida	Florida	90116
3/3/14 23:50	Raeford, North Carolina	North Carolina	4882
3/30/13 00:13	San Mateo, California	California	101128
3/30/13 09:00	Phoenix, Arizona	Arizona	1513367
3/30/13 18:45	Everett, Washington	Washington	105370
3/30/13 20:00	Miami, Florida	Florida	417650
3/30/13 21:18	Phoenix, Arizona	Arizona	1513367
3/30/13 21:30	Elgin, Illinois	Illinois	110145
3/30/13 22:42	Palmyra, Pennsylvania	Pennsylvania	7432
3/30/14 10:30	Cedar Falls, Iowa	Iowa	40566
5/3/14 22:30	Travelers Rest, South Carolina	South Carolina	4843
5/30/14 22:30	Kasson, Minnesota	Minnesota	6047
5/31/13 08:30	Cleveland, Ohio	Ohio	390113
5/31/13 10:30	Green Bay, Wisconsin	Wisconsin	104779
5/31/13 21:30	Cassadaga, New York	New York	624
5/31/14 04:44	Vidor, Texas	Texas	10906
5/31/14 22:15	Woodbury, Minnesota	Minnesota	65656
5/4/13 21:30	Joliet, Illinois	Illinois	147806
5/4/13 21:30	Williamsville, New York	New York	5282
5/4/13 22:00	Eagle, Idaho	Idaho	21646
5/4/13 23:00	Huntington Beach, California	California	197575
5/4/13 23:30	Florence, Oregon	Oregon	8466
5/5/13 12:00	Pittsfield, Massachusetts	Massachusetts	44057
5/5/13 17:00	West Miami, Florida	Florida	6240
5/5/13 21:30	Wylie, Texas	Texas	44575
5/5/13 22:00	Auburn, Washington	Washington	74860
5/5/13 23:30	Yukon, Oklahoma	Oklahoma	24826
5/5/14 22:45	Grand Rapids, Michigan	Michigan	192294
5/6/14 21:00	Ellensburg, Washington	Washington	18363
5/6/14 21:30	Hanahan, South Carolina	South Carolina	19597
5/6/14 22:00	New Haven, Connecticut	Connecticut	130660
5/7/14 03:30	Calera, Alabama	Alabama	12756
5/8/13 00:00	Springfield, Illinois	Illinois	117006
5/8/14 00:00	Memphis, Tennessee	Tennessee	653450
5/8/14 01:00	Jeffersonville, Indiana	Indiana	45929
5/8/14 21:00	Taos, New Mexico	New Mexico	5731
5/9/14 02:28	Columbus, Ohio	Ohio	822553
5/9/14 20:45	St. Louis, Missouri	Missouri	318416
5/9/14 21:35	Methuen, Massachusetts	Massachusetts	48514
6/1/13 02:30	Appleton, Wisconsin	Wisconsin	73596
6/1/13 22:00	Clarkston, Washington	Washington	7355
6/1/14 19:30	Portland, Oregon	Oregon	609456
6/1/14 20:00	Spokane Valley, Washington	Washington	91113
6/10/13 20:00	Rancho Mirage, California	California	17799
6/10/13 22:30	Melbourne, Florida	Florida	77508
6/11/13 01:30	Woodbury, Minnesota	Minnesota	65656
6/11/13 09:43	Myrtle Beach, South Carolina	South Carolina	29175
6/12/13 16:00	Pittsburg, California	California	66695
6/12/13 22:20	Citrus Heights, California	California	85285
6/12/13 22:45	Kalispell, Montana	Montana	20972
6/12/14 02:35	St. Peters, Missouri	Missouri	54842
6/12/14 06:20	Fontana, California	California	203003
6/12/14 21:00	Asheville, North Carolina	North Carolina	87236
6/12/14 22:00	Mesa, Arizona	Arizona	457587
6/13/14 22:30	Wolfforth, Texas	Texas	3991
6/14/13 21:00	Thousand Oaks, California	California	128731
6/14/14 01:00	Flowery Branch, Georgia	Georgia	6145
6/14/14 09:30	Hermann, Missouri	Missouri	2389
6/14/14 19:00	St. Louis, Missouri	Missouri	318416
6/14/14 21:00	Hermann, Missouri	Missouri	2389
6/14/14 21:50	Fairfield, California	California	109320
6/15/13 23:07	Merced, California	California	81102
6/15/14 00:00	Bucyrus, Ohio	Ohio	12077
6/15/14 00:20	Brookings, South Dakota	South Dakota	22943
6/16/13 20:41	Milwaukee, Wisconsin	Wisconsin	599164
6/16/13 21:00	Las Vegas, Nevada	Nevada	603488
6/16/14 10:00	Colorado Springs, Colorado	Colorado	439886
6/16/14 21:00	Broken Arrow, Oklahoma	Oklahoma	103500
6/16/14 22:46	Billings, Montana	Montana	109059
6/16/14 23:00	Depew, New York	New York	15219
6/17/13 00:30	Westfield, Massachusetts	Massachusetts	41301
6/17/13 21:00	Shelbyville, Tennessee	Tennessee	20764
6/17/14 00:00	Doylestown, Pennsylvania	Pennsylvania	8337
6/17/14 00:00	Ukiah, California	California	15871
6/18/13 01:00	Williamsport, Pennsylvania	Pennsylvania	29349
6/18/14 21:00	Carolina Beach, North Carolina	North Carolina	5986
6/19/13 21:00	Greencastle, Pennsylvania	Pennsylvania	4040
6/19/13 22:17	Hazleton, Pennsylvania	Pennsylvania	25083
4/14/13 20:53	Hudson Falls, New York	New York	7305
4/14/14 08:30	Casa Grande, Arizona	Arizona	50111
4/15/13 21:35	Elgin, South Carolina	South Carolina	1388
4/15/13 23:35	Albion, Indiana	Indiana	2310
4/15/14 02:00	El Cajon, California	California	102211
4/16/13 22:00	Minnetonka, Minnesota	Minnesota	51368
4/16/14 22:45	Summerville, South Carolina	South Carolina	46074
4/17/13 21:25	Brownsville, Pennsylvania	Pennsylvania	2311
4/17/14 20:00	Florham Park, New Jersey	New Jersey	11831
4/18/14 18:00	Waynesboro, Pennsylvania	Pennsylvania	10714
4/18/14 21:30	New Holstein, Wisconsin	Wisconsin	3219
4/19/14 20:47	Richmond, Kentucky	Kentucky	32550
4/2/14 06:00	Norcross, Georgia	Georgia	16131
4/2/14 20:28	Port St. Lucie, Florida	Florida	171016
4/20/13 21:20	Avon, Ohio	Ohio	22017
4/20/14 20:30	Apple Valley, California	California	70924
4/20/14 22:00	Norwich, Connecticut	Connecticut	40347
4/20/14 22:52	Whitehall, Montana	Montana	1077
4/21/13 23:15	Temecula, California	California	106780
4/21/14 00:00	Lawton, Oklahoma	Oklahoma	97151
4/21/14 05:30	Buchanan, Georgia	Georgia	1146
4/21/14 18:00	Backus, Minnesota	Minnesota	246
4/22/13 02:04	Boulder, Colorado	Colorado	103166
4/22/13 18:00	Phoenix, Arizona	Arizona	1513367
4/22/14 21:00	Cajah's Mountain, North Carolina	North Carolina	2778
4/23/14 03:45	Raywick, Kentucky	Kentucky	136
4/23/14 21:00	Alpharetta, Georgia	Georgia	62298
4/23/14 23:15	Lincoln, California	California	45237
4/24/13 21:45	Hillsboro, Oregon	Oregon	97368
4/24/13 22:00	Grainfield, Kansas	Kansas	280
4/24/14 21:30	Lagrange, Georgia	Georgia	30452
4/25/13 21:15	Hayden, Idaho	Idaho	13681
4/25/14 05:00	Newark, New Jersey	New Jersey	278427
4/25/14 21:15	Boise, Idaho	Idaho	214237
4/25/14 21:19	Oxnard, California	California	203007
4/25/14 22:00	Cannon Beach, Oregon	Oregon	1691
4/25/14 22:09	Hoover, Alabama	Alabama	84126
4/25/14 23:00	Warren, Michigan	Michigan	134873
4/26/13 03:30	Quincy, Massachusetts	Massachusetts	93494
4/26/13 22:00	Toledo, Ohio	Ohio	282313
4/26/13 23:00	Austin, Texas	Texas	885400
4/26/13 23:00	Prattville, Alabama	Alabama	35229
4/27/13 00:00	Prescott, Arizona	Arizona	40590
4/27/13 20:45	Crown Point, Indiana	Indiana	28412
4/27/14 02:00	Savannah, Georgia	Georgia	142772
4/27/14 21:00	Kenmore, Washington	Washington	21611
4/27/14 21:05	Kenmore, Washington	Washington	21611
4/27/14 22:15	Sonoma, California	California	10892
4/27/14 23:00	Oakley, Michigan	Michigan	279
4/28/13 21:30	Wakarusa, Indiana	Indiana	1783
4/28/14 21:10	Sarasota, Florida	Florida	53326
4/29/13 00:50	Sunnyvale, California	California	147559
4/29/14 22:34	Seneca, South Carolina	South Carolina	8207
4/3/13 23:00	Centerville, Ohio	Ohio	104
4/3/13 23:15	Lancaster, New York	New York	10279
4/3/14 20:00	Phoenix, Arizona	Arizona	1513367
4/3/14 20:28	Dubuque, Iowa	Iowa	58253
4/3/14 23:00	Falls Church, Virginia	Virginia	13508
4/30/13 22:28	Carteret, New Jersey	New Jersey	23994
4/30/14 01:10	Charleston, West Virginia	West Virginia	50821
4/30/14 21:10	Las Vegas, Nevada	Nevada	603488
4/5/13 20:00	Chesterfield, Missouri	Missouri	47749
4/5/14 20:35	Deltona, Florida	Florida	86290
4/5/14 21:00	Chesapeake, Virginia	Virginia	230571
4/5/14 21:25	Bolingbrook, Illinois	Illinois	73936
4/5/14 22:20	Jerseyville, Illinois	Illinois	8563
4/6/13 08:45	Houston, Texas	Texas	2195914
4/6/13 16:00	Philadelphia, Pennsylvania	Pennsylvania	1553165
4/6/13 19:45	Corydon, Indiana	Indiana	3119
4/6/13 20:00	Casselberry, Florida	Florida	26566
3/27/13 19:15	Canton, Ohio	Ohio	72535
3/27/14 08:30	St. Petersburg, Florida	Florida	249688
3/28/13 21:00	Dayton, Ohio	Ohio	143355
3/28/14 20:20	Fruita, Colorado	Colorado	12724
3/29/13 20:00	Maricopa, Arizona	Arizona	45508
3/29/13 20:30	York, Pennsylvania	Pennsylvania	43935
3/29/13 21:00	Gainesville, Florida	Florida	127488
3/29/13 21:00	Jacksonville Beach, Florida	Florida	21823
3/29/14 22:00	Glendale, Arizona	Arizona	234632
3/3/13 19:30	Hillsboro, Oregon	Oregon	97368
3/3/13 23:00	Cincinnati, Ohio	Ohio	297517
3/30/13 20:40	Azusa, California	California	47842
3/30/14 23:00	Goose Creek, South Carolina	South Carolina	39823
3/31/13 00:00	Clearfield, Utah	Utah	30467
3/31/13 21:00	Fort Bragg, California	California	7250
3/31/13 21:00	Sahuarita, Arizona	Arizona	26870
3/31/14 19:11	Virginia Beach, Virginia	Virginia	448479
3/4/13 19:30	Kenner, Louisiana	Louisiana	66975
3/5/14 20:30	Kingsport, Tennessee	Tennessee	52962
3/6/13 01:00	Duluth, Georgia	Georgia	28404
3/7/13 11:20	Limon, Colorado	Colorado	1857
3/7/14 02:30	Simi Valley, California	California	126181
3/7/14 10:00	Frankfort, Kentucky	Kentucky	27453
3/9/13 11:00	Lancaster, Ohio	Ohio	39325
3/9/13 18:00	Dumfries, Virginia	Virginia	5168
3/9/13 19:30	Providence, Rhode Island	Rhode Island	177994
3/9/13 21:00	Cullman, Alabama	Alabama	15030
3/9/13 21:15	Greensburg, Pennsylvania	Pennsylvania	14660
3/9/13 22:20	Yucaipa, California	California	52536
3/9/14 19:40	Rochester, Minnesota	Minnesota	110742
3/9/14 22:00	Centennial, Colorado	Colorado	106114
3/9/14 22:10	St. Cloud, Florida	Florida	40918
4/1/13 20:15	San Diego, California	California	1355896
4/1/13 20:30	San Jose, California	California	998537
4/1/13 20:40	Eugene, Oregon	Oregon	159190
4/1/13 22:00	New York, New York	New York	8405837
4/1/13 22:30	Copperas Cove, Texas	Texas	33122
4/10/13 18:00	Seattle, Washington	Washington	652405
4/10/13 20:47	Clearwater, Florida	Florida	109703
4/10/14 21:30	San Rafael, California	California	58994
4/10/14 22:30	Boise, Idaho	Idaho	214237
4/11/14 00:30	Henderson, Nevada	Nevada	270811
4/11/14 19:44	Wheatfield, Indiana	Indiana	846
4/11/14 21:30	Howard Lake, Minnesota	Minnesota	1993
4/11/14 21:45	Danbury, Connecticut	Connecticut	83684
4/11/14 22:45	Indianapolis, Indiana	Indiana	843393
4/12/14 18:40	Medina, Ohio	Ohio	26570
4/12/14 20:00	Panama City Beach, Florida	Florida	12064
4/12/14 20:10	Chandler, Arizona	Arizona	249146
4/13/13 23:00	Edgewater, Florida	Florida	20938
4/13/13 23:00	Los Angeles, California	California	3884307
4/14/13 22:30	Arlington, Texas	Texas	379577
4/14/14 16:00	South Lake Tahoe, California	California	21387
4/15/13 21:30	Gastonia, North Carolina	North Carolina	73209
4/15/14 01:15	El Cajon, California	California	102211
4/15/14 15:30	Surprise, Arizona	Arizona	123546
4/15/14 17:45	Sylva, North Carolina	North Carolina	2603
4/15/14 21:00	Green Bay, Wisconsin	Wisconsin	104779
4/16/13 19:45	Las Vegas, Nevada	Nevada	603488
4/18/13 08:45	Parker, Arizona	Arizona	3073
4/18/13 23:39	Potosi, Wisconsin	Wisconsin	685
4/18/14 20:00	Tieton, Washington	Washington	1232
4/18/14 20:50	Sumner, Washington	Washington	9589
4/18/14 21:00	San Jose, California	California	998537
4/18/14 22:10	Bellingham, Washington	Washington	82631
4/19/14 13:00	Parma, Ohio	Ohio	80429
4/19/14 21:34	Holly, Michigan	Michigan	6192
4/2/14 20:50	Concord, New Hampshire	New Hampshire	42419
4/20/13 21:25	Vernon Hills, Illinois	Illinois	25613
4/20/14 14:00	Denver, Colorado	Colorado	649495
4/16/14 20:40	Tucson, Arizona	Arizona	526116
4/16/14 21:00	Seal Beach, California	California	24605
4/16/14 22:40	Branson, Missouri	Missouri	11064
4/17/13 21:00	Surry, Virginia	Virginia	234
4/17/14 14:00	Columbus, Ohio	Ohio	822553
4/18/13 23:55	Chatham, Illinois	Illinois	12077
4/18/14 21:14	Carlton, Oregon	Oregon	2023
4/18/14 22:58	Tulsa, Oklahoma	Oklahoma	398121
4/19/14 00:04	Kodiak, Alaska	Alaska	6423
4/19/14 21:45	Emmett, Idaho	Idaho	6519
4/19/14 23:59	Irwin, Pennsylvania	Pennsylvania	3918
4/2/13 03:00	Chapel Hill, North Carolina	North Carolina	59635
4/2/13 23:28	Fresno, California	California	509924
4/2/14 00:01	Green Bay, Wisconsin	Wisconsin	104779
4/2/14 18:30	Saugerties, New York	New York	3905
4/2/14 20:45	Lynnwood, Washington	Washington	36485
4/20/13 20:30	Oceanside, California	California	172794
4/20/13 22:00	Hoffman estates, Illinois	Illinois	52398
4/20/14 18:20	Las Vegas, Nevada	Nevada	603488
4/20/14 19:00	Port Arthur, Texas	Texas	54135
4/20/14 20:32	Peoria, Arizona	Arizona	162592
4/20/14 22:00	Rainelle, West Virginia	West Virginia	1487
4/20/14 22:00	Streetsboro, Ohio	Ohio	16130
4/21/13 20:00	Mandeville, Louisiana	Louisiana	12193
4/21/13 21:50	New York, New York	New York	8405837
4/22/13 22:10	Arlington Heights, Illinois	Illinois	75994
4/23/13 23:00	Clinton, New York	New York	1927
4/23/14 08:37	Charlotte, North Carolina	North Carolina	792862
4/23/14 22:40	Tulsa, Oklahoma	Oklahoma	398121
4/23/14 23:20	Harrisburg, Pennsylvania	Pennsylvania	49188
4/24/14 01:00	Tamarac, Florida	Florida	63155
4/26/13 11:46	Scappoose, Oregon	Oregon	6802
4/26/14 21:15	Pantego, Texas	Texas	2480
4/27/13 00:20	Scappoose, Oregon	Oregon	6802
4/27/13 00:43	Conway, South Carolina	South Carolina	19300
4/27/13 01:30	Lexington, South Carolina	South Carolina	19576
4/27/13 22:00	Modesto, California	California	204933
4/27/14 00:00	Brookhaven, Pennsylvania	Pennsylvania	8064
4/27/14 20:45	Knoxville, Tennessee	Tennessee	183270
4/3/13 19:30	Hillsboro, Oregon	Oregon	97368
4/3/14 14:00	Muscle Shoals, Alabama	Alabama	13506
4/4/13 21:04	Red Wing, Minnesota	Minnesota	16513
4/4/14 10:53	Vero Beach, Florida	Florida	15749
4/4/14 16:32	San Diego, California	California	1355896
4/5/13 20:30	Fort Lauderdale, Florida	Florida	172389
4/5/13 22:00	Spartanburg, South Carolina	South Carolina	37647
4/5/14 12:09	Napa, California	California	79068
4/5/14 21:45	Manns Choice, Pennsylvania	Pennsylvania	292
4/5/14 21:50	Fairborn, Ohio	Ohio	33213
4/6/13 20:00	Greenville, South Carolina	South Carolina	61397
4/6/13 20:34	Floyd, Virginia	Virginia	432
4/6/13 20:55	Austin, Texas	Texas	885400
4/7/13 20:45	La Puente, California	California	40435
4/8/13 19:07	Northport, Alabama	Alabama	24497
4/8/13 23:00	Fairfield, California	California	109320
4/8/14 22:28	Duluth, Georgia	Georgia	28404
4/9/13 21:00	Chillicothe, Ohio	Ohio	21899
4/9/13 22:00	Columbia, Pennsylvania	Pennsylvania	10382
4/9/14 20:45	Cumming, Georgia	Georgia	5613
4/9/14 20:50	Sunrise, Florida	Florida	90116
4/9/14 22:35	Medford, Oregon	Oregon	77677
5/1/13 21:43	Essex Junction, Vermont	Vermont	9695
5/1/13 21:53	Towanda, Illinois	Illinois	481
5/1/14 21:15	Ringgold, Georgia	Georgia	3668
5/1/14 22:40	Carrollton, Texas	Texas	126700
5/10/13 16:50	Corpus Christi, Texas	Texas	316381
5/10/13 22:27	Stamford, Connecticut	Connecticut	126456
5/10/14 14:00	Greensburg, Pennsylvania	Pennsylvania	14660
5/10/14 18:30	Green Bay, Wisconsin	Wisconsin	104779
5/10/14 20:00	mobile, Alabama	Alabama	194899
3/30/14 21:30	San Clemente, California	California	65040
3/31/13 21:42	Kankakee, Illinois	Illinois	27126
3/31/13 22:15	Orange, Texas	Texas	18922
3/31/14 19:30	Brookings, Oregon	Oregon	6374
3/31/14 20:30	Boca Raton, Florida	Florida	89407
3/31/14 21:05	Dayton, Ohio	Ohio	143355
3/6/13 19:15	Katy, Texas	Texas	15013
3/6/14 22:40	Durand, Michigan	Michigan	3362
3/7/14 19:30	Anderson, South Carolina	South Carolina	26985
3/7/14 20:15	San Angelo, Texas	Texas	97492
3/8/13 21:15	Akron, Ohio	Ohio	198100
3/9/13 19:00	Syracuse, New York	New York	144669
3/9/13 20:30	Fayetteville, West Virginia	West Virginia	2922
3/9/14 03:00	Fort Mill, South Carolina	South Carolina	12419
3/9/14 21:40	Kemah, Texas	Texas	1927
4/1/14 20:30	St. Charles, Missouri	Missouri	67569
4/10/14 06:00	Phoenix, Arizona	Arizona	1513367
4/10/14 09:45	Lacon, Illinois	Illinois	1853
4/10/14 21:15	Phoenix, Arizona	Arizona	1513367
4/10/14 22:00	Clovis, California	California	99769
4/11/13 22:00	San Francisco, California	California	837442
4/11/14 19:27	Rockledge, Florida	Florida	25624
4/11/14 20:30	Pevely, Missouri	Missouri	5570
4/12/13 23:00	Livermore, California	California	85156
4/12/14 21:00	Albuquerque, New Mexico	New Mexico	556495
4/13/13 21:45	Garland, Texas	Texas	234566
4/13/13 23:30	Winona, Minnesota	Minnesota	27546
4/14/13 20:57	Oxford, Ohio	Ohio	21470
4/14/13 21:35	Colorado Springs, Colorado	Colorado	439886
4/14/14 22:00	Clover, South Carolina	South Carolina	5399
4/14/14 22:45	Wasilla, Alaska	Alaska	8621
4/14/14 23:45	Banning, California	California	30506
4/15/13 10:25	Nelsonville, Ohio	Ohio	5357
4/15/14 00:00	Glendora, California	California	51074
4/15/14 01:05	Denver, Colorado	Colorado	649495
4/15/14 01:15	Fort Collins, Colorado	Colorado	152061
4/15/14 02:13	Wichita, Kansas	Kansas	386552
4/15/14 04:06	Cape Coral, Florida	Florida	165831
4/16/14 21:40	Overland Park, Kansas	Kansas	181260
4/18/14 21:30	Dayton, Ohio	Ohio	143355
4/19/13 10:05	Santa Monica, California	California	92472
4/19/13 20:00	Austin, Texas	Texas	885400
4/19/14 22:00	Englewood, Ohio	Ohio	13470
4/19/14 22:15	Anchorage, Alaska	Alaska	300950
4/2/13 22:20	Eagle River, Wisconsin	Wisconsin	1345
4/2/14 01:00	Colorado Springs, Colorado	Colorado	439886
4/2/14 01:00	Deerfield Beach, Florida	Florida	78041
4/20/13 00:00	West Valley, Utah	Utah	133579
4/20/13 22:15	Springfield, Oregon	Oregon	60177
4/20/13 23:00	Northville, Michigan	Michigan	6005
4/20/14 00:00	Shreveport, Louisiana	Louisiana	200327
4/20/14 01:15	New Glarus, Wisconsin	Wisconsin	2160
4/20/14 21:00	North Ridgeville, Ohio	Ohio	31269
4/21/13 02:00	Las Cruces, New Mexico	New Mexico	101324
4/21/13 21:30	Boston, Massachusetts	Massachusetts	645966
4/21/14 09:00	Tucson, Arizona	Arizona	526116
4/22/14 20:30	Aberdeen, Maryland	Maryland	15120
4/22/14 21:30	Craig, Colorado	Colorado	8981
4/23/13 21:00	London, Kentucky	Kentucky	8092
4/23/13 21:00	South Fulton, Tennessee	Tennessee	2304
4/23/13 22:00	Lexington, North Carolina	North Carolina	18993
4/24/14 08:45	Rio Rancho, New Mexico	New Mexico	91956
4/24/14 21:00	Orange Beach, Alabama	Alabama	5723
4/24/14 21:35	Debary, Florida	Florida	19447
4/24/14 21:44	Rogers, Arkansas	Arkansas	60112
4/25/13 05:30	Franklin, Wisconsin	Wisconsin	36310
4/25/13 09:28	Albuquerque, New Mexico	New Mexico	556495
4/26/14 17:00	Greenwood, Indiana	Indiana	53665
4/26/14 19:00	Boise, Idaho	Idaho	214237
4/26/14 20:53	Troy, Missouri	Missouri	11211
4/26/14 22:00	Cuyahoga Falls, Ohio	Ohio	49267
6/19/13 22:45	Lincoln, Nebraska	Nebraska	268738
6/19/14 21:20	Denver, Colorado	Colorado	649495
6/2/14 21:00	Wellington, Florida	Florida	60202
6/2/14 21:10	North Las Vegas, Nevada	Nevada	226877
6/20/13 22:10	North Myrtle Beach, South Carolina	South Carolina	14827
6/20/13 22:15	Oak Island, North Carolina	North Carolina	7216
6/20/14 22:20	Geneva, New York	New York	13199
6/20/14 22:35	McMinnville, Oregon	Oregon	33131
6/21/14 21:00	Springfield, Illinois	Illinois	117006
6/21/14 21:30	Buffalo, New York	New York	258959
6/21/14 21:45	Orlando, Florida	Florida	255483
6/21/14 21:45	Pasadena, California	California	139731
6/21/14 22:00	Martin, Georgia	Georgia	369
6/21/14 22:00	Zeeland, Michigan	Michigan	5605
6/21/14 22:20	Mukwonago, Wisconsin	Wisconsin	7494
6/21/14 22:30	Syracuse, New York	New York	144669
6/21/14 22:49	Sparks, Nevada	Nevada	93282
6/22/13 21:30	Poulsbo, Washington	Washington	9509
6/22/13 21:45	Worthington, Ohio	Ohio	13837
6/22/13 22:00	Los Angeles, California	California	3884307
6/22/14 00:00	Phoenixville, Pennsylvania	Pennsylvania	16520
6/22/14 00:30	Hartville, Missouri	Missouri	605
6/22/14 18:30	Portland, Oregon	Oregon	609456
6/22/14 21:00	Torrance, California	California	147478
6/22/14 21:08	Las Vegas, Nevada	Nevada	603488
6/23/13 01:00	Las Vegas, Nevada	Nevada	603488
6/23/13 01:26	Crestwood, Illinois	Illinois	11039
6/23/13 21:00	Fort Lauderdale, Florida	Florida	172389
6/23/13 21:48	Houston, Texas	Texas	2195914
6/23/13 22:55	Colorado Springs, Colorado	Colorado	439886
6/23/13 23:26	Worthington, Ohio	Ohio	13837
6/24/13 21:00	Greensboro, North Carolina	North Carolina	279639
6/24/13 22:00	Cincinnati, Ohio	Ohio	297517
6/24/14 12:30	Versailles, Indiana	Indiana	2084
6/24/14 19:00	Fort Lauderdale, Florida	Florida	172389
6/25/13 17:00	Beaver Falls, Pennsylvania	Pennsylvania	8816
6/25/13 20:52	Lakeland, Tennessee	Tennessee	12590
6/25/13 21:30	Parkland, Florida	Florida	26518
